You don't have anything that can be stored.\r\n;You don't have anything that can be stored.\r\n
You don't have anything that could be exchanged.\r\n;You don't have anything that could be exchanged.\r\n
You don't have anything that isn't marked 'keep'.\r\n;You don't have anything that isn't marked 'keep'.\r\n
You don't have anything that you can shoot!\r\n;You don't have anything that you can shoot!\r\n
You don't have anything to shoot!\r\n;You don't have anything to shoot!\r\n
You don't have enough coins!\r\n;You don't have enough coins!\r\n
You don't have enough energy left to do that.\r\n;You don't have enough energy left to do that.\r\n
You don't have permission from your empire to infiltrate others. Are you trying to start a war?\r\n;You don't have permission from your empire to infiltrate others. Are you trying to start a war?\r\n
You don't have permission from your empire to steal from others. Are you trying to start a war?\r\n;You don't have permission from your empire to steal from others. Are you trying to start a war?\r\n
You don't have permission to %s it.\r\n;You don't have permission to %s it.\r\n
You don't have permission to %s there.\r\n;You don't have permission to %s there.\r\n
You don't have permission to %s this.\r\n;You don't have permission to %s this.\r\n
You don't have permission to abandon cities.\r\n;You don't have permission to abandon cities.\r\n
You don't have permission to abandon.\r\n;You don't have permission to abandon.\r\n
You don't have permission to barde animals here.\r\n;You don't have permission to barde animals here.\r\n
You don't have permission to build anything.\r\n;You don't have permission to build anything.\r\n
You don't have permission to build at the tunnel exit.\r\n;You don't have permission to build at the tunnel exit.\r\n
You don't have permission to build here.\r\n;You don't have permission to build here.\r\n
You don't have permission to build the tunnel entrance.\r\n;You don't have permission to build the tunnel entrance.\r\n
You don't have permission to cede.\r\n;You don't have permission to cede.\r\n
You don't have permission to change cities.\r\n;You don't have permission to change cities.\r\n
You don't have permission to chop down trees here.\r\n;You don't have permission to chop down trees here.\r\n
You don't have permission to chop down trees in the empire.\r\n;You don't have permission to chop down trees in the empire.\r\n
You don't have permission to chop here.\r\n;You don't have permission to chop here.\r\n
You don't have permission to claim for the empire.\r\n;You don't have permission to claim for the empire.\r\n
You don't have permission to claim land for the empire.\r\n;You don't have permission to claim land for the empire.\r\n
You don't have permission to claim territory.\r\n;You don't have permission to claim territory.\r\n
You don't have permission to customize anything.\r\n;You don't have permission to customize anything.\r\n
You don't have permission to customize that.\r\n;You don't have permission to customize that.\r\n
You don't have permission to dedicate buildings.\r\n;You don't have permission to dedicate buildings.\r\n
You don't have permission to delete that vnum.\r\n;You don't have permission to delete that vnum.\r\n
You don't have permission to deposit coins here.\r\n;You don't have permission to deposit coins here.\r\n
You don't have permission to designate rooms here.\r\n;You don't have permission to designate rooms here.\r\n
You don't have permission to devastate here.\r\n;You don't have permission to devastate here.\r\n
You don't have permission to dig here.\r\n;You don't have permission to dig here.\r\n
You don't have permission to dismantle here.\r\n;You don't have permission to dismantle here.\r\n
You don't have permission to dismantle this building.\r\n;You don't have permission to dismantle this building.\r\n
You don't have permission to dispatch ships.\r\n;You don't have permission to dispatch ships.\r\n
You don't have permission to dispatch that.\r\n;You don't have permission to dispatch that.\r\n
You don't have permission to do that here.\r\n;You don't have permission to do that here.\r\n
You don't have permission to do that.\r\n;You don't have permission to do that.\r\n
You don't have permission to downgrade cities.\r\n;You don't have permission to downgrade cities.\r\n
You don't have permission to drag that.\r\n;You don't have permission to drag that.\r\n
You don't have permission to edit that adventure.\r\n;You don't have permission to edit that adventure.\r\n
You don't have permission to edit that vnum range.\r\n;You don't have permission to edit that vnum range.\r\n
You don't have permission to edit that vnum.\r\n;You don't have permission to edit that vnum.\r\n
You don't have permission to enter that.\r\n;You don't have permission to enter that.\r\n
You don't have permission to excavate here!\r\n;You don't have permission to excavate here!\r\n
You don't have permission to exchange anything here.\r\n;You don't have permission to exchange anything here.\r\n
You don't have permission to fill in here!\r\n;You don't have permission to fill in here!\r\n
You don't have permission to fire that.\r\n;You don't have permission to fire that.\r\n
You don't have permission to fish %s.\r\n;You don't have permission to fish %s.\r\n
You don't have permission to forage here.\r\n;You don't have permission to forage here.\r\n
You don't have permission to found cities.\r\n;You don't have permission to found cities.\r\n
You don't have permission to gather here.\r\n;You don't have permission to gather here.\r\n
You don't have permission to get anything from that.\r\n;You don't have permission to get anything from that.\r\n
You don't have permission to harvest empire crops.\r\n;You don't have permission to harvest empire crops.\r\n
You don't have permission to harvest this crop.\r\n;You don't have permission to harvest this crop.\r\n
You don't have permission to herd here.\r\n;You don't have permission to herd here.\r\n
You don't have permission to interlink rooms here.\r\n;You don't have permission to interlink rooms here.\r\n
You don't have permission to interlink to that building.\r\n;You don't have permission to interlink to that building.\r\n
You don't have permission to lay road.\r\n;You don't have permission to lay road.\r\n
You don't have permission to lead that.\r\n;You don't have permission to lead that.\r\n
You don't have permission to milk these animals.\r\n;You don't have permission to milk these animals.\r\n
You don't have permission to mine here.\r\n;You don't have permission to mine here.\r\n
You don't have permission to mint here.\r\n;You don't have permission to mint here.\r\n
You don't have permission to mount anything here!\r\n;You don't have permission to mount anything here!\r\n
You don't have permission to mount anything here!\r\n;You don't have permission to mount anything here!\r\n
You don't have permission to open a portal to that location.\r\n;You don't have permission to open a portal to that location.\r\n
You don't have permission to open portals here.\r\n;You don't have permission to open portals here.\r\n
You don't have permission to pan %s.\r\n;You don't have permission to pan %s.\r\n
You don't have permission to perform that chant here.\r\n;You don't have permission to perform that chant here.\r\n
You don't have permission to pick anything here.\r\n;You don't have permission to pick anything here.\r\n
You don't have permission to plant anything here.\r\n;You don't have permission to plant anything here.\r\n
You don't have permission to plant crops in the empire.\r\n;You don't have permission to plant crops in the empire.\r\n
You don't have permission to put anything in there, and you wouldn't be able to get it out again.\r\n;You don't have permission to put anything in there, and you wouldn't be able to get it out again.\r\n
You don't have permission to quarry here.\r\n;You don't have permission to quarry here.\r\n
You don't have permission to read empire logs.\r\n;You don't have permission to read empire logs.\r\n
You don't have permission to release mounts here (you wouldn't be able to re-mount it)!\r\n;You don't have permission to release mounts here (you wouldn't be able to re-mount it)!\r\n
You don't have permission to remove the !WILD flag.\r\n;You don't have permission to remove the !WILD flag.\r\n
You don't have permission to remove the IN-DEVELOPMENT flag.\r\n;You don't have permission to remove the IN-DEVELOPMENT flag.\r\n
You don't have permission to rename cities.\r\n;You don't have permission to rename cities.\r\n
You don't have permission to rescan empires.\r\n;You don't have permission to rescan empires.\r\n
You don't have permission to save that anymore.\r\n;You don't have permission to save that anymore.\r\n
You don't have permission to saw here.\r\n;You don't have permission to saw here.\r\n
You don't have permission to set trade rules.\r\n;You don't have permission to set trade rules.\r\n
You don't have permission to set up the workforce.\r\n;You don't have permission to set up the workforce.\r\n
You don't have permission to shelve books here.\r\n;You don't have permission to shelve books here.\r\n
You don't have permission to ship anything.\r\n;You don't have permission to ship anything.\r\n
You don't have permission to sit %s that.\r\n;You don't have permission to sit %s that.\r\n
You don't have permission to start a tunnel here.\r\n;You don't have permission to start a tunnel here.\r\n
You don't have permission to steal that -- you could start a war!\r\n;You don't have permission to steal that -- you could start a war!\r\n
You don't have permission to store items here.\r\n;You don't have permission to store items here.\r\n
You don't have permission to summon players here.\r\n;You don't have permission to summon players here.\r\n
You don't have permission to tan here.\r\n;You don't have permission to tan here.\r\n
You don't have permission to trade here.\r\n;You don't have permission to trade here.\r\n
You don't have permission to transport there.\r\n;You don't have permission to transport there.\r\n
You don't have permission to tunnel through the other side.\r\n;You don't have permission to tunnel through the other side.\r\n
You don't have permission to upgrade cities.\r\n;You don't have permission to upgrade cities.\r\n
You don't have permission to upgrade this building.\r\n;You don't have permission to upgrade this building.\r\n
You don't have permission to use this library.\r\n;You don't have permission to use this library.\r\n
You don't have permission to withdraw coins here.\r\n;You don't have permission to withdraw coins here.\r\n
You don't have permission to withdraw items here.\r\n;You don't have permission to withdraw items here.\r\n
You don't have permission to withdraw that!\r\n;You don't have permission to withdraw that!\r\n
You don't have the authority to enroll followers.\r\n;You don't have the authority to enroll followers.\r\n
You don't have the authority to expel followers.\r\n;You don't have the authority to expel followers.\r\n
You don't have the authority to make diplomatic relations.\r\n;You don't have the authority to make diplomatic relations.\r\n
You don't have the correct ability to ride %s! (see HELP RIDE)\r\n;You don't have the correct ability to ride %s! (see HELP RIDE)\r\n
You don't have the correct ability to use that poison.\r\n;You don't have the correct ability to use that poison.\r\n
You don't have the empire rank required to commit stealth acts.\r\n;You don't have the empire rank required to commit stealth acts.\r\n
You don't have the mastery to make that item superior.\r\n;You don't have the mastery to make that item superior.\r\n
You don't have the required ability to upgrade this building.\r\n;You don't have the required ability to upgrade this building.\r\n
You don't have the skill needed to dismantle this building properly.\r\n;You don't have the skill needed to dismantle this building properly.\r\n
You don't have the skill to erect that structure.\r\n;You don't have the skill to erect that structure.\r\n
You don't have the skill to properly do that.\r\n;You don't have the skill to properly do that.\r\n
You don't have the Steal ability.\r\n;You don't have the Steal ability.\r\n
You don't know any such %s recipe.\r\n;You don't know any such %s recipe.\r\n
You don't know how to confer '%s'.\r\n;You don't know how to confer '%s'.\r\n
You don't know how to ready that.\r\n;You don't know how to ready that.\r\n
You don't know how to upgrade this building.\r\n;You don't know how to upgrade this building.\r\n
You don't know such a morph.\r\n;You don't know such a morph.\r\n
You don't know that %s.\r\n;You don't know that %s.\r\n
You don't meet the prerequisites for that quest.\r\n;You don't meet the prerequisites for that quest.\r\n
You don't need to escape from here.\r\n;You don't need to escape from here.\r\n
You don't see %s %s here to fire.\r\n;You don't see %s %s here to fire.\r\n
You don't see %s %s here.\r\n;You don't see %s %s here.\r\n
You don't see %s %s to douse!\r\n;You don't see %s %s to douse!\r\n
You don't see a %s here.\r\n;You don't see a %s here.\r\n
You don't see a quest called '%s' here.\r\n;You don't see a quest called '%s' here.\r\n
You don't see any %s to lead here.\r\n;You don't see any %s to lead here.\r\n
You don't see anyone in that direction.\r\n;You don't see anyone in that direction.\r\n
You don't see anyone like that.\r\n;You don't see anyone like that.\r\n
You don't see anything like that here.\r\n;You don't see anything like that here.\r\n
You don't see anything like that to buy.\r\n;You don't see anything like that to buy.\r\n
You don't see anything like that to identify.\r\n;You don't see anything like that to identify.\r\n
You don't see that quest here.\r\n;You don't see that quest here.\r\n
You don't see that to claim.\r\n;You don't see that to claim.\r\n
You don't see that vehicle here.\r\n;You don't see that vehicle here.\r\n
You don't seem to be able to find anything to dig for.\r\n;You don't seem to be able to find anything to dig for.\r\n
You don't seem to be able to find anything to forage for.\r\n;You don't seem to be able to find anything to forage for.\r\n
You don't seem to be able to gather anything here.\r\n;You don't seem to be able to gather anything here.\r\n
You don't seem to be able to identify anything like that.\r\n;You don't seem to be able to identify anything like that.\r\n
You don't seem to be able to retrieve anything like that.\r\n;You don't seem to be able to retrieve anything like that.\r\n
You don't seem to be carrying anything.\r\n;You don't seem to be carrying anything.\r\n
You don't seem to be injured.\r\n;You don't seem to be injured.\r\n
You don't seem to be on a quest called '%s' here.\r\n;You don't seem to be on a quest called '%s' here.\r\n
You don't seem to be on a quest called '%s'.\r\n;You don't seem to be on a quest called '%s'.\r\n
You don't seem to belong to any empire.\r\n;You don't seem to belong to any empire.\r\n
You don't seem to find anything of use.\r\n;You don't seem to find anything of use.\r\n
You don't seem to have %s %s.\r\n;You don't seem to have %s %s.\r\n
You don't seem to have a %s in your inventory.\r\n;You don't seem to have a %s in your inventory.\r\n
You don't seem to have a %s to trade.;You don't seem to have a %s to trade.
You don't seem to have a %s.\r\n;You don't seem to have a %s.\r\n
You don't seem to have a blank sign to set up.\r\n;You don't seem to have a blank sign to set up.\r\n
You don't seem to have a mount called '%s'.\r\n;You don't seem to have a mount called '%s'.\r\n
You don't seem to have a valid target, and the ritual fails.\r\n;You don't seem to have a valid target, and the ritual fails.\r\n
You don't seem to have any '%s' stored on this island to ship.\r\n;You don't seem to have any '%s' stored on this island to ship.\r\n
You don't seem to have any %s.\r\n;You don't seem to have any %s.\r\n
You don't seem to have any %ss that aren't marked 'keep'.\r\n;You don't seem to have any %ss that aren't marked 'keep'.\r\n
You don't seem to have any %ss to exchange.\r\n;You don't seem to have any %ss to exchange.\r\n
You don't seem to have any %ss to sacrifice.\r\n;You don't seem to have any %ss to sacrifice.\r\n
You don't seem to have any %ss.\r\n;You don't seem to have any %ss.\r\n
You don't seem to have any non-keep items to put in it.\r\n;You don't seem to have any non-keep items to put in it.\r\n
You don't seem to have any of those that aren't set 'keep'.\r\n;You don't seem to have any of those that aren't set 'keep'.\r\n
You don't seem to have anything like that.\r\n;You don't seem to have anything like that.\r\n
You don't seem to have anything to sacrifice.\r\n;You don't seem to have anything to sacrifice.\r\n
You don't seem to have more to tan.\r\n;You don't seem to have more to tan.\r\n
You don't seem to need mana.\r\n;You don't seem to need mana.\r\n
You don't seem to need movement points.\r\n;You don't seem to need movement points.\r\n
You draw out the mystical energy from your blood.\r\n;You draw out the mystical energy from your blood.\r\n
You draw upon the shadows to blanket the area in an inky darkness!\r\n;You draw upon the shadows to blanket the area in an inky darkness!\r\n
You drop %s which disappear%s in a puff of smoke!\r\n;You drop %s which disappear%s in a puff of smoke!\r\n
You drop %s%s\t0.\r\n, QUEST_LEVEL_COLOR(ch, qst), QUEST_NAME(qst);You drop %s%s\t0.\r\n, QUEST_LEVEL_COLOR(ch, qst), QUEST_NAME(qst)
You end the chant.\r\n;You end the chant.\r\n
You end your nightsight.\r\n;You end your nightsight.\r\n
You exchange %s for %s.\r\n;You exchange %s for %s.\r\n
You fade back into view.\r\n;You fade back into view.\r\n
You fail %s because the adventure instance ended.\r\n;You fail %s because the adventure instance ended.\r\n
You fail to create it.\r\n;You fail to create it.\r\n
You fail to harvest anything here.\r\n;You fail to harvest anything here.\r\n
You fail to shadowstep to that location.\r\n;You fail to shadowstep to that location.\r\n
You fail.\r\n;You fail.\r\n
You fall to the ground, dead!\r\n;You fall to the ground, dead!\r\n
You feel a rush of blood as your heart starts beating again...\r\n;You feel a rush of blood as your heart starts beating again...\r\n
you feel a warm wind from the south;you feel a warm wind from the south
You feel the weight of the world lift from your shoulders!\r\n;You feel the weight of the world lift from your shoulders!\r\n
You feel well-fed.\r\n;You feel well-fed.\r\n
You find %s!\r\n;You find %s!\r\n
You find a copy of %s on the shelf and take it.\r\n;You find a copy of %s on the shelf and take it.\r\n
You find a trail heading %s!\r\n;You find a trail heading %s!\r\n
You find it difficult to do that here.\r\n;You find it difficult to do that here.\r\n
You find no objects with arrow types.\r\n;You find no objects with arrow types.\r\n
You find nothing of any use.\r\n;You find nothing of any use.\r\n
You find nothing of value.\r\n;You find nothing of value.\r\n
You find nothing.\r\n;You find nothing.\r\n
You find that difficult to do.\r\n;You find that difficult to do.\r\n
You finish a fresh copy of %s!\r\n;You finish a fresh copy of %s!\r\n
You finish bathing and climb out of the water to dry off.\r\n;You finish bathing and climb out of the water to dry off.\r\n
You finish copying the book, but there was an error and it's illegible.\r\n;You finish copying the book, but there was an error and it's illegible.\r\n
You finish dismantling the building.\r\n;You finish dismantling the building.\r\n
You finish excavating the trench!\r\n;You finish excavating the trench!\r\n
You finish filling in the trench!\r\n;You finish filling in the trench!\r\n
You finish milling and receive %s!\r\n;You finish milling and receive %s!\r\n
You finish the chant, but it has no effect.\r\n;You finish the chant, but it has no effect.\r\n
You finish the ritual and the walls take on a strange magenta glow!\r\n;You finish the ritual and the walls take on a strange magenta glow!\r\n
You finish the ritual and your eyes are opened...\r\n;You finish the ritual and your eyes are opened...\r\n
You focus your blood but fail to regenerate yourself.\r\n;You focus your blood but fail to regenerate yourself.\r\n
You focus your blood into regeneration.\r\n;You focus your blood into regeneration.\r\n
You focus your blood into your hands...\r\n;You focus your blood into your hands...\r\n
You focus your blood into your lithe muscles...\r\n;You focus your blood into your lithe muscles...\r\n
You focus your blood into your mind, increasing your intelligence!\r\n;You focus your blood into your mind, increasing your intelligence!\r\n
You focus your blood into your skin and voice, increasing your charisma!\r\n;You focus your blood into your skin and voice, increasing your charisma!\r\n
You focus your blood into your sore muscles.\r\n;You focus your blood into your sore muscles.\r\n
You focus your thoughts and say the word 'maktso', and you feel a burst of vigor!\r\n;You focus your thoughts and say the word 'maktso', and you feel a burst of vigor!\r\n
You force blood into your muscles, boosting your strength!\r\n;You force blood into your muscles, boosting your strength!\r\n
You form a thick layer of mana over your body, and it hardens to solid earth!\r\n;You form a thick layer of mana over your body, and it hardens to solid earth!\r\n
You gain %s as a mount and attempt to ride %s:;You gain %s as a mount and attempt to ride %s:
You give a powerful speech about %s.\r\n;You give a powerful speech about %s.\r\n
You have %d rewards remaining today.\r\n;You have %d rewards remaining today.\r\n
You have %s the %s chore for %s.\r\n;You have %s the %s chore for %s.\r\n
You have %s. Type 'mount' to ride it.\r\n;You have %s. Type 'mount' to ride it.\r\n
You have a treaty with %s.\r\n;You have a treaty with %s.\r\n
You have accepted %s with %s!\r\n;You have accepted %s with %s!\r\n
You have been invited to a group by %s.\r\n;You have been invited to a group by %s.\r\n
You have changed rank %d to %s&0.\r\n;You have changed rank %d to %s&0.\r\n
You have claimed all %s in the %s of %s.\r\n;You have claimed all %s in the %s of %s.\r\n
You have cleared %s's %sabilities.\r\n;You have cleared %s's %sabilities.\r\n
You have confirmed that you're ready for the %s.\r\n;You have confirmed that you're ready for the %s.\r\n
You have declared %s with %s!\r\n;You have declared %s with %s!\r\n
You have deleted your character. Goodbye...\r\n;You have deleted your character. Goodbye...\r\n
You have dropped your %s skill to %d and reset abilities above that level.\r\n;You have dropped your %s skill to %d and reset abilities above that level.\r\n
You have expired your post for %s. Use trade collect to get back the item.\r\n;You have expired your post for %s. Use trade collect to get back the item.\r\n
You have finished %s%s\t0!\r\n%s;You have finished %s%s\t0!\r\n%s
You have finished planting!\r\n;You have finished planting!\r\n
You have finished the chant.\r\n;You have finished the chant.\r\n
You have free resets available in:;You have free resets available in:
You have hit the daily quest limit and your remaining daily quests expire.\r\n;You have hit the daily quest limit and your remaining daily quests expire.\r\n
You have insufficient resources to create more.\r\n;You have insufficient resources to create more.\r\n
You have invited %s to the group.\r\n;You have invited %s to the group.\r\n
You have kicked %s out of the group.\r\n;You have kicked %s out of the group.\r\n
You have marked this location. Use 'mark' again to see the distance to it from any other map location.\r\n;You have marked this location. Use 'mark' again to see the distance to it from any other map location.\r\n
You have more than one offer for %s. Please specify a name too.\r\n;You have more than one offer for %s. Please specify a name too.\r\n
You have naturalized the sector for this tile.\r\n;You have naturalized the sector for this tile.\r\n
You have naturalized the sectors for %d tile%s%s.\r\n;You have naturalized the sectors for %d tile%s%s.\r\n
You have no active mount to release.\r\n;You have no active mount to release.\r\n
You have no class!\r\n;You have no class!\r\n
You have no damage meters.\r\n;You have no damage meters.\r\n
You have no empty sheaths!\r\n;You have no empty sheaths!\r\n
You have no home set.\r\n;You have no home set.\r\n
You have no home to which you could teleport.\r\n;You have no home to which you could teleport.\r\n
You have no more rewards to give out today.\r\n;You have no more rewards to give out today.\r\n
You have no mounts.\r\n;You have no mounts.\r\n
You have no offer like that to %s.\r\n;You have no offer like that to %s.\r\n
You have no offers available to %s.\r\n;You have no offers available to %s.\r\n
You have no points available to spend in %s.\r\n;You have no points available to spend in %s.\r\n
You have no strength to confer.\r\n;You have no strength to confer.\r\n
You have no tomb set.\r\n;You have no tomb set.\r\n
You have no tomb set.\r\n;You have no tomb set.\r\n
You have no-one to reply to!\r\n;You have no-one to reply to!\r\n
You have not added any paragraphs.\r\n;You have not added any paragraphs.\r\n
You have not marked a location to measure from. Use 'mark set' to do so.\r\n;You have not marked a location to measure from. Use 'mark set' to do so.\r\n
You have not purchased the %s ability.\r\n;You have not purchased the %s ability.\r\n
You have nothing by that name sheathed!\r\n;You have nothing by that name sheathed!\r\n
You have nothing to douse the fire with!\r\n;You have nothing to douse the fire with!\r\n
You have nothing to shelve.\r\n;You have nothing to shelve.\r\n
You have offered %s to %s!\r\n;You have offered %s to %s!\r\n
You have reclaimed this acre for your empire!;You have reclaimed this acre for your empire!
You have reset your %s abilities.\r\n;You have reset your %s abilities.\r\n
You have set the map to remember sectors for %d tile%s on this island.\r\n;You have set the map to remember sectors for %d tile%s on this island.\r\n
You have set the map to remember the sector for this tile.\r\n;You have set the map to remember the sector for this tile.\r\n
You have specialized in %s.\r\n;You have specialized in %s.\r\n
You have successfully changed your password.\r\n;You have successfully changed your password.\r\n
You have the following offers available:\r\n;You have the following offers available:\r\n
You have the following utilities:;You have the following utilities:
You have to retrieve at least 1.\r\n;You have to retrieve at least 1.\r\n
You have to store at least 1.\r\n;You have to store at least 1.\r\n
You have to summon at least 1.\r\n;You have to summon at least 1.\r\n
You have to type quit--no less, to quit!\r\n;You have to type quit--no less, to quit!\r\n
You have withdrawn the offer of %s to %s.\r\n;You have withdrawn the offer of %s to %s.\r\n
You haven't offered that to %s.\r\n;You haven't offered that to %s.\r\n
You interlink %s to %s (%d, %d).\r\n;You interlink %s to %s (%d, %d).\r\n
You interlink %s to %s.\r\n;You interlink %s to %s.\r\n
You jab your shovel into the dirt...\r\n;You jab your shovel into the dirt...\r\n
You join \t%c/%s\tn.\r\n;You join \t%c/%s\tn.\r\n
You jump down from your mount.\r\n;You jump down from your mount.\r\n
You jump down off of %s.\r\n;You jump down off of %s.\r\n
You just don't seem to be able to catch anything here.\r\n;You just don't seem to be able to catch anything here.\r\n
You kneel and begin digging holes to plant %s here.\r\n;You kneel and begin digging holes to plant %s here.\r\n
You kneel down and begin panning.\r\n;You kneel down and begin panning.\r\n
You know how to build:\r\n;You know how to build:\r\n
You know how to confer:;You know how to confer:
You know how to ready the following weapons:;You know how to ready the following weapons:
You know the following morphs: normal;You know the following morphs: normal
You land.\r\n;You land.\r\n
You lay a road here.\r\n;You lay a road here.\r\n
You leave \t%c/%s\tn.\r\n;You leave \t%c/%s\tn.\r\n
You let out a bone-chilling howl...\r\n;You let out a bone-chilling howl...\r\n
You let out a fearsome howl!\r\n;You let out a fearsome howl!\r\n
You let your mana wash over your body and purify your form.\r\n;You let your mana wash over your body and purify your form.\r\n
You look for a suitable place and begin to mine.\r\n;You look for a suitable place and begin to mine.\r\n
You look pretty wimpy.\r\n;You look pretty wimpy.\r\n
You make %s leader of the empire.\r\n;You make %s leader of the empire.\r\n
You make this your home.\r\n;You make this your home.\r\n
You make this your tomb.\r\n;You make this your tomb.\r\n
You marked that 'keep' and can't put it in anything unless you unkeep it.\r\n;You marked that 'keep' and can't put it in anything unless you unkeep it.\r\n
You may not attach that type of trigger.\r\n;You may not attach that type of trigger.\r\n
You may not choose the '%s' %s.\r\n;You may not choose the '%s' %s.\r\n
You may not choose the '%s' option.\r\n;You may not choose the '%s' option.\r\n
You may not delete this room.\r\n;You may not delete this room.\r\n
You may not do that here.\r\n;You may not do that here.\r\n
You may not join an empire.\r\n;You may not join an empire.\r\n
You may not use ADVENTURE-type sectors for this.\r\n;You may not use ADVENTURE-type sectors for this.\r\n
You may not use ROOM-type buildings for this.\r\n;You may not use ROOM-type buildings for this.\r\n
You may only create exits to buildings.\r\n;You may only create exits to buildings.\r\n
You may only designate %s from here.\r\n;You may only designate %s from here.\r\n
You may only mark distances on the map or from the entry room of a building.\r\n;You may only mark distances on the map or from the entry room of a building.\r\n
You may only pickpocket npcs.\r\n;You may only pickpocket npcs.\r\n
You may only rescue someone engaged in melee combat.\r\n;You may only rescue someone engaged in melee combat.\r\n
You move %s %d %s.\r\n;You move %s %d %s.\r\n
You move interaction %d %s.\r\n;You move interaction %d %s.\r\n
You move resource %d (%s) %s.\r\n;You move resource %d (%s) %s.\r\n
You move reward %d %s.\r\n;You move reward %d %s.\r\n
You must %s to start a quest.\r\n;You must %s to start a quest.\r\n
You must barde animals in the stable.\r\n;You must barde animals in the stable.\r\n
You must be a member of an empire to do that.\r\n;You must be a member of an empire to do that.\r\n
You must be a vampire to do that.\r\n;You must be a vampire to do that.\r\n
You must be alone to use that ability in the solo role.\r\n;You must be alone to use that ability in the solo role.\r\n
You must be alone to use two-handed weapons in the solo role.\r\n;You must be alone to use two-handed weapons in the solo role.\r\n
You must be at least level %d to swap skill sets.\r\n;You must be at least level %d to swap skill sets.\r\n
You must be in a group to share quests.\r\n;You must be in a group to share quests.\r\n
You must be in an empire to do that.\r\n;You must be in an empire to do that.\r\n
You must be in an empire to set trade rules.\r\n;You must be in an empire to set trade rules.\r\n
You must be in an empire to set up the workforce.\r\n;You must be in an empire to set up the workforce.\r\n
You must be in an empire to summon a bodyguard.\r\n;You must be in an empire to summon a bodyguard.\r\n
You must be in an empire to summon guards.\r\n;You must be in an empire to summon guards.\r\n
You must be inside a library to do this.\r\n;You must be inside a library to do this.\r\n
You must be inside a vehicle to unload anything.\r\n;You must be inside a vehicle to unload anything.\r\n
You must be level %d to do that.\r\n;You must be level %d to do that.\r\n
You must be part of an empire to customize an island.\r\n;You must be part of an empire to customize an island.\r\n
You must buy the %s ability to do that.\r\n;You must buy the %s ability to do that.\r\n
You must buy the Mountain Climbing ability to cross such rough terrain.\r\n;You must buy the Mountain Climbing ability to cross such rough terrain.\r\n
You must charge at least 1 coin.\r\n;You must charge at least 1 coin.\r\n
You must choose a direction to infiltrate.\r\n;You must choose a direction to infiltrate.\r\n
You must choose a level between 0 and %d.\r\n;You must choose a level between 0 and %d.\r\n
You must choose a number between -%d and %d.\r\n;You must choose a number between -%d and %d.\r\n
You must choose a number of ranks between 2 and %d.\r\n;You must choose a number of ranks between 2 and %d.\r\n
You must choose a percentage between 0.01 and 100.00.\r\n;You must choose a percentage between 0.01 and 100.00.\r\n
You must choose a quantity between 1 and 1000.\r\n;You must choose a quantity between 1 and 1000.\r\n
You must choose a size between 3 and %d.\r\n;You must choose a size between 3 and %d.\r\n
You must choose a value between %.2f and %.2f.\r\n;You must choose a value between %.2f and %.2f.\r\n
You must choose a value between %d and %d.\r\n;You must choose a value between %d and %d.\r\n
You must choose misc or empire coins.\r\n;You must choose misc or empire coins.\r\n
You must claim a tile in order to excavate it.\r\n;You must claim a tile in order to excavate it.\r\n
You must claim a tile in order to fill it in.\r\n;You must claim a tile in order to fill it in.\r\n
You must complete the building first.\r\n;You must complete the building first.\r\n
You must end the tunnel on: %s\r\n;You must end the tunnel on: %s\r\n
You must finish building it first.\r\n;You must finish building it first.\r\n
You must finish building the room before you can interlink it.\r\n;You must finish building the room before you can interlink it.\r\n
You must finish building the target room before you can interlink it.\r\n;You must finish building the target room before you can interlink it.\r\n
You must finish constructing it before anything can be loaded %sto it.\r\n;You must finish constructing it before anything can be loaded %sto it.\r\n
You must finish constructing it before it can be loaded %sto anything.\r\n;You must finish constructing it before it can be loaded %sto anything.\r\n
You must finish constructing it before it can be unloaded from anything.\r\n;You must finish constructing it before it can be unloaded from anything.\r\n
You must finish construction before dedicating it.\r\n;You must finish construction before dedicating it.\r\n
You must harness %d more animal%s to it first.\r\n;You must harness %d more animal%s to it first.\r\n
You must have the entrance on: %s\r\n;You must have the entrance on: %s\r\n
You must have the exit on: %s (something may be in the way)\r\n;You must have the exit on: %s (something may be in the way)\r\n
You must own the tile to do this.\r\n;You must own the tile to do this.\r\n
You must pick a valid %s vnum between 0 and %d.\r\n;You must pick a valid %s vnum between 0 and %d.\r\n
You must plant that closer to fresh water.\r\n;You must plant that closer to fresh water.\r\n
You must provide a building vnum.\r\n;You must provide a building vnum.\r\n
You must provide a component type.\r\n;You must provide a component type.\r\n
You must provide a faction.\r\n;You must provide a faction.\r\n
You must provide a mob vnum.\r\n;You must provide a mob vnum.\r\n
You must provide a quest vnum.\r\n;You must provide a quest vnum.\r\n
You must provide a reputation.\r\n;You must provide a reputation.\r\n
You must provide a room template vnum.\r\n;You must provide a room template vnum.\r\n
You must provide a sector vnum.\r\n;You must provide a sector vnum.\r\n
You must provide a skill vnum.\r\n;You must provide a skill vnum.\r\n
You must provide a vehicle vnum.\r\n;You must provide a vehicle vnum.\r\n
You must provide an ability vnum.\r\n;You must provide an ability vnum.\r\n
You must provide an amount.\r\n;You must provide an amount.\r\n
You must provide an object vnum.\r\n;You must provide an object vnum.\r\n
